benchmark,solver,wallclock time,result
cloud_new/non-incremental/AUFDTNIRA/smt-comp-021.smt2,vampirecloud,567.904,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-371.smt2,cvc5gg,1.961,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-371.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-351.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-351.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-013.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-013.smt2,vampirecloud,185.527,UNSATISFIABLE
cloud_new/non-incremental/AUFLIRA/smt-comp-198.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-198.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-198.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFLIA/smt-comp-179.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIA/smt-comp-179.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-285.smt2,cvc5gg,PARSE_ERROR,UNSATISFIABLE
cloud_new/non-incremental/QF_NIA/smt-comp-285.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-318.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-318.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-318.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-193.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-193.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-124.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-124.smt2,par,573.407,SATISFIABLE
cloud_new/non-incremental/UF/smt-comp-124.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-296.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-296.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-123.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-123.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-289.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-289.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDT/smt-comp-138.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDT/smt-comp-138.smt2,vampirecloud,934.513,SATISFIABLE
cloud_new/non-incremental/AUFNIRA/smt-comp-204.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-204.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-204.smt2,vampirecloud,636.403,UNSATISFIABLE
cloud_new/non-incremental/QF_RDL/smt-comp-313.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-313.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-313.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-042.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-042.smt2,par,0.176,SATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-252.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-252.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/AUFLIRA/smt-comp-196.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFLIRA/smt-comp-196.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIRA/smt-comp-196.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/BV/smt-comp-220.smt2,cvc5gg,2.364,UNSATISFIABLE
cloud_new/non-incremental/BV/smt-comp-220.smt2,par,TIMEOUT,
cloud_new/non-incremental/UFDTNIRA/smt-comp-149.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-149.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-047.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-047.smt2,par,26.335,UNSATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-047.smt2,vampirecloud,41.085,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-278.smt2,cubeandconquer,1.366,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-278.smt2,portfolio,1.375,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-278.smt2,cvc5gg,1560.18,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-278.smt2,par,0.892,SATISFIABLE
cloud_new/non-incremental/AUFNIRA/smt-comp-214.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-214.smt2,vampirecloud,594.384,UNSATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-259.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-259.smt2,par,0.008,SATISFIABLE
cloud_new/non-incremental/UFDTNIRA/smt-comp-145.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/UFDTNIRA/smt-comp-145.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-110.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NRA/smt-comp-110.smt2,par,600.092,SATISFIABLE
cloud_new/non-incremental/QF_BV/smt-comp-244.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-244.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_BV/smt-comp-244.smt2,stp,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-130.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-130.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-130.smt2,vampirecloud,23.07,SATISFIABLE
cloud_new/non-incremental/BV/smt-comp-218.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/BV/smt-comp-218.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-303.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-303.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-303.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-230.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-230.smt2,par,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-230.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-288.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-288.smt2,par,129.699,SATISFIABLE
cloud_new/non-incremental/QF_FP/smt-comp-076.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_FP/smt-comp-076.smt2,par,0.007,SATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-173.smt2,cvc5gg,2.034,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-173.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-045.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-045.smt2,par,0.126,SATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-045.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-129.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-129.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-129.smt2,vampirecloud,4.014,UNSATISFIABLE
cloud_new/non-incremental/QF_IDL/smt-comp-263.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-263.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-263.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-263.smt2,par,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-260.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-260.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-260.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_IDL/smt-comp-260.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFDTLIRA/smt-comp-169.smt2,cvc5gg,1.982,UNSATISFIABLE
cloud_new/non-incremental/AUFDTLIRA/smt-comp-169.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIRA/smt-comp-364.smt2,cvc5gg,2.031,UNSATISFIABLE
cloud_new/non-incremental/UFDTLIRA/smt-comp-364.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFBV/smt-comp-333.smt2,cvc5gg,2.04,UNSATISFIABLE
cloud_new/non-incremental/UFBV/smt-comp-333.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFLIA/smt-comp-180.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFLIA/smt-comp-180.smt2,vampirecloud,29.067,UNSATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-153.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFLIA/smt-comp-153.smt2,par,44.387,UNSATISFIABLE
cloud_new/non-incremental/UFLIA/smt-comp-153.smt2,vampirecloud,106.67,UNSATISFIABLE
cloud_new/non-incremental/AUFNIRA/smt-comp-211.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-211.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFNIRA/smt-comp-211.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-228.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-228.smt2,par,1342.192,UNSATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-228.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-353.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-353.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-093.smt2,cubeandconquer,155.028,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-093.smt2,portfolio,137.68,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-093.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-093.smt2,par,1309.95,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-274.smt2,cubeandconquer,20.328,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-274.smt2,portfolio,24.697,SATISFIABLE
cloud_new/non-incremental/QF_LIA/smt-comp-274.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_LIA/smt-comp-274.smt2,par,409.672,SATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-282.smt2,cubeandconquer,0.673,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-282.smt2,portfolio,0.653,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-282.smt2,cvc5gg,9.604,UNSATISFIABLE
cloud_new/non-incremental/QF_LRA/smt-comp-282.smt2,par,1.631,UNSATISFIABLE
cloud_new/non-incremental/QF_RDL/smt-comp-309.smt2,cubeandconquer,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-309.smt2,portfolio,TIMEOUT,
cloud_new/non-incremental/QF_RDL/smt-comp-309.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-354.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UFDTLIA/smt-comp-354.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-291.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_NIA/smt-comp-291.smt2,par,TIMEOUT,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-010.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/AUFDTNIRA/smt-comp-010.smt2,vampirecloud,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-315.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/QF_UFNRA/smt-comp-315.smt2,par,TIMEOUT,
cloud_new/non-incremental/LRA/smt-comp-226.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/LRA/smt-comp-226.smt2,par,1231.119,UNSATISFIABLE
cloud_new/non-incremental/LRA/smt-comp-226.smt2,vampirecloud,42.085,UNSATISFIABLE
cloud_new/non-incremental/BV/smt-comp-038.smt2,cvc5gg,CRASHED,
cloud_new/non-incremental/BV/smt-comp-038.smt2,par,1182.888,SATISFIABLE
cloud_new/non-incremental/UF/smt-comp-126.smt2,cvc5gg,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-126.smt2,par,TIMEOUT,
cloud_new/non-incremental/UF/smt-comp-126.smt2,vampirecloud,8.026,UNSATISFIABLE
