benchmark,solver,wallclock time,result
parallel_new/non-incremental/UFIDL/smt-comp-391.smt2,cvc5ggparallel,1.996,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-391.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-391.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-392.smt2,cvc5ggparallel,1.939,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-392.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-392.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-393.smt2,cvc5ggparallel,1.913,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-393.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-393.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-394.smt2,cvc5ggparallel,1.988,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-394.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-394.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-395.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-395.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-395.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-396.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFIDL/smt-comp-396.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-396.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-397.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-397.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-397.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-398.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-398.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFIDL/smt-comp-398.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-166.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-166.smt2,parallelpar,44.272,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-166.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-167.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-167.smt2,parallelpar,1138.874,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-167.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-168.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-168.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-168.smt2,vampireparallel,56.92,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-169.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFLIA/smt-comp-169.smt2,parallelpar,916.21,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-169.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-170.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-170.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-170.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-171.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-171.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-171.smt2,vampireparallel,1.554,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-172.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-172.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-172.smt2,vampireparallel,0.193,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-173.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-173.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-173.smt2,vampireparallel,4.223,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-174.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-174.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-174.smt2,vampireparallel,1433.652,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-399.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-399.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-399.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-400.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-400.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-400.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-401.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-401.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-401.smt2,vampireparallel,325.595,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-402.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-402.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-402.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-403.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-403.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-403.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-404.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-404.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-404.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-405.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-405.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-405.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-406.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFLIA/smt-comp-406.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFLIA/smt-comp-406.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLRA/smt-comp-407.smt2,cvc5ggparallel,1.941,UNSATISFIABLE
parallel_new/non-incremental/UFLRA/smt-comp-407.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFLRA/smt-comp-408.smt2,cvc5ggparallel,1.933,UNSATISFIABLE
parallel_new/non-incremental/UFLRA/smt-comp-408.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-175.smt2,cvc5ggparallel,1.926,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-175.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-175.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-176.smt2,cvc5ggparallel,32.222,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-176.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-176.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-177.smt2,cvc5ggparallel,2.118,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-177.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-177.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-178.smt2,cvc5ggparallel,1.983,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-178.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-178.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-179.smt2,cvc5ggparallel,1.958,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-179.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-179.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-180.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-180.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-180.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-181.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFNIA/smt-comp-181.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-181.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-182.smt2,cvc5ggparallel,PARSE_ERROR,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-182.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-182.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-183.smt2,cvc5ggparallel,368.264,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-183.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-183.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-409.smt2,cvc5ggparallel,2.091,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-409.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-409.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-410.smt2,cvc5ggparallel,2.071,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-410.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-410.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-411.smt2,cvc5ggparallel,8.035,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-411.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-411.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-412.smt2,cvc5ggparallel,3.28,UNSATISFIABLE
parallel_new/non-incremental/UFNIA/smt-comp-412.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-412.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-413.smt2,cvc5ggparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-413.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-413.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-414.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFNIA/smt-comp-414.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-414.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-415.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFNIA/smt-comp-415.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-415.smt2,vampireparallel,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-416.smt2,cvc5ggparallel,CRASHED,
parallel_new/non-incremental/UFNIA/smt-comp-416.smt2,parallelpar,TIMEOUT,
parallel_new/non-incremental/UFNIA/smt-comp-416.smt2,vampireparallel,TIMEOUT,
